Symbol	importance
Rpl6	Rpl6	0.0335498905105387
Lrfn4	Lrfn4	0.0335313254058947
Sepw1	Sepw1	0.0333993117730318
Mms22l	Mms22l	0.0333518108997985
Ntsr2	Ntsr2	0.0333208647561589
Kpna1	Kpna1	0.0332763191763192
Rbm8a	Rbm8a	0.0332590428123975
Myt1	Myt1	0.0332542316612427
Mrps5	Mrps5	0.0330789000290613
Mxd3	Mxd3	0.0329056103210515
Clock	Clock	0.0328818181818182
Phf20l1	Phf20l1	0.0328011359745083
Ccdc55	Ccdc55	0.0327535521416118
Ndufs6	Ndufs6	0.0327470498651867
X4930453N24Rik	X4930453N24Rik	0.032739496309162
Gm15421	Gm15421	0.0326778280542986
Skiv2l2	Skiv2l2	0.0326444455071124
Mzt1	Mzt1	0.0326137926910571
Lima1	Lima1	0.0324907264425073
Sept2	Sept2	0.0324871879893157
Ywhab	Ywhab	0.032448549163255
Zfr	Zfr	0.0324368354934583
X4921524J17Rik	X4921524J17Rik	0.0323098210488861
Rsl1d1	Rsl1d1	0.0322818586814233
Nudt4	Nudt4	0.0322479296066253
Ube2l3	Ube2l3	0.0322144761893907
Actr2	Actr2	0.0321695103515303
Zfp445	Zfp445	0.0320731871345029
Acaca	Acaca	0.0320693480972124
Chd7	Chd7	0.0320486050986051
Cul3	Cul3	0.0320308267001815
Zfp932	Zfp932	0.0320002692152376
Rpp30	Rpp30	0.0319861908206736
Psmb1	Psmb1	0.0319484848484848
Fhl1	Fhl1	0.0319167487692644
Aars	Aars	0.031883309663894
Ddx3y	Ddx3y	0.0318336639825728
Rbmx	Rbmx	0.0316420030262136
Eif3h	Eif3h	0.0316
Apex1	Apex1	0.0315815627539765
Gm6251	Gm6251	0.0314160807423965
Stmn3	Stmn3	0.0313984805184495
Fkbp4	Fkbp4	0.031368391933058
Golt1b	Golt1b	0.0312446388024556
Lrrc40	Lrrc40	0.0311874856823057
Zfp266	Zfp266	0.0311587799624542
Atp5b	Atp5b	0.031146400796066
Leo1	Leo1	0.0311263461613349
Aplp1	Aplp1	0.0310018719521244
Phf14	Phf14	0.030983321449792
Drg2	Drg2	0.0309810001519988
Elavl3	Elavl3	0.0308618404118404
Tipin	Tipin	0.0308606745525378
Prdx3	Prdx3	0.0308080808080808
Myo1b	Myo1b	0.0307877744005404
Ppwd1	Ppwd1	0.0307745507652129
Ep400	Ep400	0.0307695595519125
Mat2a	Mat2a	0.0307519480519481
Iqgap1	Iqgap1	0.030732604918584
Lix1	Lix1	0.0307173653506987
Scg3	Scg3	0.0307136863136863
Nr3c1	Nr3c1	0.0306929311496152
Atp5f1	Atp5f1	0.0306633271490414
Dzip1	Dzip1	0.0305878787878788
Ndufa1	Ndufa1	0.0305527831645479
Vrk1	Vrk1	0.030511183803665
Zfp868	Zfp868	0.0304431353224499
Rhot2	Rhot2	0.0304301482122302
Lsm6	Lsm6	0.0303626908435643
Mll2	Mll2	0.0303399159663866
Immt	Immt	0.0302206932852094
Igsf11	Igsf11	0.0301664122738002
Anapc16	Anapc16	0.0301007130124777
Celf1	Celf1	0.0300148059454436
Abracl	Abracl	0.0300082109118236
Cox4i1	Cox4i1	0.0299900351630014
Csnk1a1	Csnk1a1	0.0299873766623767
Fau	Fau	0.0299264114416657
Tmem57	Tmem57	0.0299070094591317
Cdt1	Cdt1	0.0298913346757153
Tmem59	Tmem59	0.0298764144814855
Fgfr1op	Fgfr1op	0.0298345131992191
Psmd1	Psmd1	0.0297679012345679
Larp4	Larp4	0.0297569017548993
Hnrnpd	Hnrnpd	0.0297150287065181
Lrp1	Lrp1	0.0296712879923675
Ssna1	Ssna1	0.0296599540810067
Wdr35	Wdr35	0.029646247481629
Ube2e3	Ube2e3	0.0296267990074442
Wbp4	Wbp4	0.0295767082590612
Etv5	Etv5	0.0295529039991282
Syncrip	Syncrip	0.0295442594077778
Guf1	Guf1	0.0295147790459467
Fam64a	Fam64a	0.0294526925788824
Khsrp	Khsrp	0.0294245564892624
Xrn2	Xrn2	0.0293662091612598
Tspan31	Tspan31	0.0293597615121774
Ndufa11	Ndufa11	0.0293169312169312
Ap2s1	Ap2s1	0.0292907815933303
Rnf38	Rnf38	0.0292692408485512
Dvl3	Dvl3	0.0292478450121307
Ap1m1	Ap1m1	0.0290898268398268
Haus7	Haus7	0.029040522875817
Zcchc18	Zcchc18	0.0290193183627966
Cox6a1	Cox6a1	0.0289959827103992
Cnot2	Cnot2	0.028912323784713
Cyp4f15	Cyp4f15	0.0289097391267455
Rif1	Rif1	0.0288767676767677
Siva1	Siva1	0.0288758426258426
Eif1ax	Eif1ax	0.0288525641025641
Depdc5	Depdc5	0.0288286043858471
AK010878	AK010878	0.0286723161459332
Hspa4l	Hspa4l	0.0285941682301438
X0610037L13Rik	X0610037L13Rik	0.0285920953961522
Mtf2	Mtf2	0.0285689393939394
Tmed4	Tmed4	0.0285647181365654
Hdac4	Hdac4	0.0285629179331307
Smek1	Smek1	0.0285407632556569
Cebpz	Cebpz	0.028528740824393
Zfp780b	Zfp780b	0.0284933301722775
Sod1	Sod1	0.0284146638444551
Mras	Mras	0.0284042434562055
Atm	Atm	0.0283213948213948
Cyfip2	Cyfip2	0.028299440979441
Asb3	Asb3	0.0282846988248359
Bub1	Bub1	0.028255256867558
Ugdh	Ugdh	0.0282366103981259
Magi2	Magi2	0.0282331118493909
Zfp606	Zfp606	0.028227731395917
Ankrd17	Ankrd17	0.0281979061127997
Mtch1	Mtch1	0.0281948717948718
Eif3a	Eif3a	0.0281922077922078
Sf3b2	Sf3b2	0.0281805541034919
Spag7	Spag7	0.0281734487734488
Slc35a4	Slc35a4	0.0281688416236937
Gins4	Gins4	0.0281635327635328
Mrpl49	Mrpl49	0.0281126427556063
Kpnb1	Kpnb1	0.0281076484123332
C330027C09Rik	C330027C09Rik	0.0280947474071596
Cs	Cs	0.0280772945314998
Poldip3	Poldip3	0.0280451579489943
Cnpy4	Cnpy4	0.0280424575424575
Tet2	Tet2	0.0279642857142857
Pagr1a	Pagr1a	0.0279197322917437
Rpp21	Rpp21	0.0279122926762678
Pcbp1	Pcbp1	0.0278892230576441
Casp8ap2	Casp8ap2	0.0278782668949082
Atp1a2	Atp1a2	0.027830576080293
Mmp14	Mmp14	0.0278208102224708
Capns1	Capns1	0.027767201426025
Eny2	Eny2	0.0277619047619048
Cd47	Cd47	0.0277494854076721
Nr1d1	Nr1d1	0.0277119721698035
Cdr2l	Cdr2l	0.0276880219557815
Psmc3	Psmc3	0.0276546978595225
Plp1	Plp1	0.0276026456515621
Hccs	Hccs	0.0275918728445044
Ptprf	Ptprf	0.0275497170534015
Banp	Banp	0.0274966697100126
Heatr6	Heatr6	0.0274777777777778
Nnat	Nnat	0.0274730361426014
Nup153	Nup153	0.0274536783906812
Suco	Suco	0.0274359760290795
Med4	Med4	0.0274251416319805
Cask	Cask	0.0274148759920086
Cdkn1b	Cdkn1b	0.0273762838468721
Lhx2	Lhx2	0.0273687287869713
Tram1	Tram1	0.0273512050739958
Rps23	Rps23	0.0273420289855072
Clspn	Clspn	0.0273407407407407
Mettl9	Mettl9	0.027337188362633
Rbm15b	Rbm15b	0.0273257808284423
Ubn1	Ubn1	0.0272910555076215
Ing3	Ing3	0.0272833969624727
Nme2	Nme2	0.0272807081807082
Brd8	Brd8	0.0271868838763576
Nemf	Nemf	0.0271812392286076
Wnk2	Wnk2	0.0271542014785712
Klf6	Klf6	0.027152380952381
Akr1e1	Akr1e1	0.0270964442062003
Dstn	Dstn	0.0270905786704926
Ufl1	Ufl1	0.0270527251808175
Spry2	Spry2	0.0270469930231217
Wnk1	Wnk1	0.0270198081911425
Snrnp27	Snrnp27	0.0269969696969697
Mt2	Mt2	0.0269699633699634
Tnrc6b	Tnrc6b	0.026850331711632
Dync2h1	Dync2h1	0.0268180717587497
Rorb	Rorb	0.026796519036519
Nkain4	Nkain4	0.0267736263736264
Tbl2	Tbl2	0.0266817515499008
Cox6c	Cox6c	0.0266390994371482
Eif3c	Eif3c	0.0266382352941176
Ndrg2	Ndrg2	0.0266147672147672
Eif3e	Eif3e	0.0266106188548294
Cct3	Cct3	0.0265877048403903
Polb	Polb	0.0265822222222222
Snapin	Snapin	0.0265733493397359
Prpf38a	Prpf38a	0.0265592479522213
Tmem242	Tmem242	0.026485850040444
Foxg1	Foxg1	0.0264733297891193
Elavl4	Elavl4	0.0264301292006517
Srsf1	Srsf1	0.0264147519147519
Rpl18	Rpl18	0.0264108347792558
Srp19	Srp19	0.0264078144078144
Rqcd1	Rqcd1	0.026396062693296
Myb	Myb	0.0263531384252447
Mdm2	Mdm2	0.0263227139227139
Ubn2	Ubn2	0.0263212121212121
Hspe1	Hspe1	0.0263127019322141
Ppp4r1	Ppp4r1	0.0263080808080808
Dpysl3	Dpysl3	0.026299304520616
Gstm1	Gstm1	0.0262937221047686
Ylpm1	Ylpm1	0.026287619047619
Rhno1	Rhno1	0.0262841052655276
Prom1	Prom1	0.0262335759167435
Psmc6	Psmc6	0.026216752422009
Arl4c	Arl4c	0.0262135912609506
Trp53	Trp53	0.0261676324892522
Hcfc1	Hcfc1	0.0261418312040263
Mrpl52	Mrpl52	0.0261413904471486
Gtf2a2	Gtf2a2	0.0261377104377104
Fam60a	Fam60a	0.0261352092352092
Rbm5	Rbm5	0.0261141847041847
Katnal1	Katnal1	0.026112050294592
Dna2	Dna2	0.0260816091954023
Cdc45	Cdc45	0.0260125541125541
Syf2	Syf2	0.02598
Esf1	Esf1	0.0259390697674419
Ube2k	Ube2k	0.0259370775871144
Vezf1	Vezf1	0.0259259029927761
Pttg1	Pttg1	0.0259202156189659
Sec24c	Sec24c	0.0259192706561263
Ubr1	Ubr1	0.0258953578336557
Sec61b	Sec61b	0.0258309523809524
Psme3	Psme3	0.0257922077922078
Il18	Il18	0.0257783950888928
Ska3	Ska3	0.0257354241503178
Atp5g3	Atp5g3	0.0257296135265701
Sfrp1	Sfrp1	0.0255989997158284
Cggbp1	Cggbp1	0.0255458225395421
Hnrnph2	Hnrnph2	0.0255164256807524
X1700021F05Rik	X1700021F05Rik	0.0254881880024737
Dach1	Dach1	0.0254842146674098
Efcab14	Efcab14	0.0254225563909774
Baz1a	Baz1a	0.0254070945945946
Rpl7a	Rpl7a	0.0254026654530284
Hmgxb4	Hmgxb4	0.0253253251966821
Brix1	Brix1	0.0253061302681992
Csnk2b	Csnk2b	0.0252363261093911
X8430429K09Rik	X8430429K09Rik	0.0251921701486919
Zfhx3	Zfhx3	0.0251818181818182
A630089N07Rik	A630089N07Rik	0.0251698561044355
Rpl22	Rpl22	0.0251253781512605
Eif1b	Eif1b	0.0251081646423752
Pycr1	Pycr1	0.0250822510822511
Bok	Bok	0.0250532879818594
Cisd1	Cisd1	0.0250401993355482
Map2	Map2	0.0250136557389754
Romo1	Romo1	0.0250000460087417
Psmg3	Psmg3	0.0249951447245565
Rasa2	Rasa2	0.0249807692307692
Polq	Polq	0.0249381952176752
Myl12b	Myl12b	0.0248709315529191
Snrpe	Snrpe	0.0248502394750073
Nr2e1	Nr2e1	0.0248440677966102
Ptbp1	Ptbp1	0.0247870556472039
Golim4	Golim4	0.0247774093421152
Dimt1	Dimt1	0.0247727827727828
Suds3	Suds3	0.0247711811997526
Gtf2e2	Gtf2e2	0.0247673488706097
Cenpp	Cenpp	0.0247643625192012
Nfix	Nfix	0.024675
Rnd3	Rnd3	0.0246699145299145
Fjx1	Fjx1	0.024635409035409
Fam160a2	Fam160a2	0.0246233314426167
Map4k3	Map4k3	0.0246047169811321
Rcbtb1	Rcbtb1	0.0245905803955654
Rn45s	Rn45s	0.0245370755370755
Fundc2	Fundc2	0.0245297297297297
Hif1a	Hif1a	0.0245129148629149
Ndufb4	Ndufb4	0.0244765097786374
Crip2	Crip2	0.0244564102564103
Fkbp8	Fkbp8	0.0244545454545454
Pi4ka	Pi4ka	0.0244441511301766
Knstrn	Knstrn	0.0244380823680824
X2010107E04Rik	X2010107E04Rik	0.0244000975550271
Dll1	Dll1	0.0243691228070175
Taok1	Taok1	0.0243516230895541
Hspa5	Hspa5	0.0243257632642772
Cbfb	Cbfb	0.0243189865689866
Tug1	Tug1	0.0242660633484163
Fbxw2	Fbxw2	0.0242524266936299
Polr2f	Polr2f	0.0241753454089702
Upf3b	Upf3b	0.0241428571428571
Igf2r	Igf2r	0.0241218864771993
Ccar1	Ccar1	0.0240909688013136
Cct5	Cct5	0.0240901960784314
Ndufa2	Ndufa2	0.0240861023034936
Sec62	Sec62	0.0240743961352657
Igbp1	Igbp1	0.0240659934720522
Camta1	Camta1	0.0240616666666667
Cmtm5	Cmtm5	0.0240113565337147
Wdr36	Wdr36	0.0239561400231628
Gtse1	Gtse1	0.0239016289956761
Prkd3	Prkd3	0.023886934799528
Sp3	Sp3	0.0238808226239357
Stox2	Stox2	0.0238785373436586
Clk1	Clk1	0.0237762414056532
Ndufaf7	Ndufaf7	0.0237369292130268
Gm5506	Gm5506	0.023719660588829
Arpc2	Arpc2	0.0236991708126036
Wrap53	Wrap53	0.0236929329946279
Ssbp2	Ssbp2	0.0236638959931799
Naca	Naca	0.0236395740083346
Eif2s2	Eif2s2	0.0236380952380952
Lyar	Lyar	0.0236352093674368
Eed	Eed	0.0236205482408806
Pogk	Pogk	0.0236190476190476
Ankhd1	Ankhd1	0.0236140292099856
Sept7	Sept7	0.0235855285750628
Rhbdl3	Rhbdl3	0.0235676932591218
Hypk	Hypk	0.0235622032288699
Ndufb3	Ndufb3	0.0234808391608392
Braf	Braf	0.0234652179745138
X9430016H08Rik	X9430016H08Rik	0.0234577352472089
Zfp653	Zfp653	0.0234385347985348
Gabpb1	Gabpb1	0.0234131549609811
Sri	Sri	0.0233919191919192
Brd4	Brd4	0.0233893227692888
Rdx	Rdx	0.0233870185390718
Timmdc1	Timmdc1	0.0233690590111643
Csdc2	Csdc2	0.0233557809330629
Orc6	Orc6	0.0233426833874575
B3gnt5	B3gnt5	0.0233426356589147
Slc43a2	Slc43a2	0.0233298484848485
Clmn	Clmn	0.0233233333333333
Azin1	Azin1	0.0232796709031743
Aebp2	Aebp2	0.0232657690180002
Tmf1	Tmf1	0.0232122843822844
Rp9	Rp9	0.0231861507401436
Ogt	Ogt	0.0231541125541126
D19Bwg1357e	D19Bwg1357e	0.023139822595705
Slc35b2	Slc35b2	0.0231119483518296
Ak2	Ak2	0.0230941798941799
Zfyve20	Zfyve20	0.0230918803418803
Rab18	Rab18	0.0230718482217742
Wdr82	Wdr82	0.0230560856775142
Pcm1	Pcm1	0.0230486854608806
Mrps10	Mrps10	0.0229704475927411
Mn1	Mn1	0.022951282051282
Rtn1	Rtn1	0.0229235403726708
Rps10	Rps10	0.0229223665223665
Glyr1	Glyr1	0.022917536103743
Fam210b	Fam210b	0.0229124183006536
R3hdm1	R3hdm1	0.0229080885311871
Dnajc3	Dnajc3	0.0229030458033016
Siah1b	Siah1b	0.0228986159889377
X0610007P14Rik	X0610007P14Rik	0.0228893943115041
Asap1	Asap1	0.022861852433281
Tcf3	Tcf3	0.0228555236681511
Cntln	Cntln	0.0228324170109067
Pmpcb	Pmpcb	0.0228313725490196
Haus5	Haus5	0.0228257982120051
Rapgef6	Rapgef6	0.0228155631079339
Hnrnpa3	Hnrnpa3	0.0227964503735829
Inip	Inip	0.0227572299651568
Calm1	Calm1	0.0227484432234432
Hmg20a	Hmg20a	0.0227448331238654
Srrm1	Srrm1	0.0227285714285714
Hira	Hira	0.0226825396825397
Snx4	Snx4	0.0226689303904924
Ncapd2	Ncapd2	0.0226668907563025
Itm2b	Itm2b	0.0226558404558405
Mrpl28	Mrpl28	0.0226271114506409
Mlf1ip	Mlf1ip	0.0226084368073914
Ist1	Ist1	0.0225964561184073
Rrp1	Rrp1	0.0225794591881548
Tiam2	Tiam2	0.0225738322254913
Ctage5	Ctage5	0.0225707963354475
Dnph1	Dnph1	0.022570705244123
Wdr43	Wdr43	0.0225542976939203
Rps15a.ps4	Rps15a.ps4	0.0225201863354037
Cwf19l2	Cwf19l2	0.0225147076242745
Sfrs18	Sfrs18	0.0225119639014376
Pou3f3	Pou3f3	0.0225087513564603
Sorbs1	Sorbs1	0.0225029344519396
Hspd1	Hspd1	0.0224711005671016
Txnl4a	Txnl4a	0.0224287795992714
Prdm4	Prdm4	0.0223953959773727
Pdia4	Pdia4	0.022389822595705
Dync1i2	Dync1i2	0.0223666666666667
Arf6	Arf6	0.0223362745098039
Id3	Id3	0.0223225534432089
Manf	Manf	0.0222647058823529
Gpr56	Gpr56	0.0222634920634921
Sema6a	Sema6a	0.022236089193825
Setdb1	Setdb1	0.0222246280330314
Pfas	Pfas	0.0222207587526736
Lin7c	Lin7c	0.0222204184704185
Cox14	Cox14	0.0221827664399093
Ier3ip1	Ier3ip1	0.0221777777777778
Nelfb	Nelfb	0.0221691507951143
X4930563F08Rik	X4930563F08Rik	0.0221661248185776
Aqp4	Aqp4	0.0221396410975654
Snhg5	Snhg5	0.0221333333333333
Ciz1	Ciz1	0.0221100438208264
Chkb	Chkb	0.0221043462447718
Ssr4	Ssr4	0.0220946344735077
Ncan	Ncan	0.0220873015873016
Gm2a	Gm2a	0.0220666666666667
Pole2	Pole2	0.0220599864502797
Cblb	Cblb	0.0220448113207547
Cep55	Cep55	0.0220344696969697
Rmdn1	Rmdn1	0.0219976608187134
Slc38a2	Slc38a2	0.0219888888888889
Pigyl	Pigyl	0.0219855737704918
Exog	Exog	0.0219648020106241
Prdx1	Prdx1	0.0219574898785425
Tm2d2	Tm2d2	0.0219567049808429
Eif2c1	Eif2c1	0.0219367059104343
Sf3a3	Sf3a3	0.0219062672704052
Lphn1	Lphn1	0.0218956919834003
Orc3	Orc3	0.0218652037617555
Tcof1	Tcof1	0.0218558010335917
Uchl5	Uchl5	0.0218553475935829
Kdm4c	Kdm4c	0.0218500158378207
Anapc10	Anapc10	0.0216984015594542
Mdk	Mdk	0.0216704184704185
Jun	Jun	0.0216475253428742
Pde6d	Pde6d	0.0216351966873706
Rab1	Rab1	0.0216321705426357
Mprip	Mprip	0.0216285095856524
Iqgap3	Iqgap3	0.0216150829562594
Ap3d1	Ap3d1	0.0215572984749455
Ipo11	Ipo11	0.0215078341013825
Cryzl1	Cryzl1	0.0215002557544757
Mll3	Mll3	0.021484593837535
Cdc20	Cdc20	0.0214844470046083
Copb1	Copb1	0.0214834332334332
Kif2a	Kif2a	0.0214808080808081
Tmbim6	Tmbim6	0.0214784766795036
Hnrnpa2b1	Hnrnpa2b1	0.021466526752545
Cnot1	Cnot1	0.0214373727422003
Slc35c2	Slc35c2	0.0214064732725166
Sbno1	Sbno1	0.0213832810867294
Lnp	Lnp	0.0213759532521142
Exosc1	Exosc1	0.0213644458313829
Zcchc11	Zcchc11	0.0213497595264521
Hprt	Hprt	0.0213346624136098
Ppa1	Ppa1	0.0212799422799423
Copa	Copa	0.0212780748663102
Sec22b	Sec22b	0.0212767462422635
BC068157	BC068157	0.0212535438690397
Tmod2	Tmod2	0.0212378740970072
Cxxc1	Cxxc1	0.0212352016762703
Gigyf1	Gigyf1	0.0212219213410703
Gspt1	Gspt1	0.0212206693374097
Dos	Dos	0.0212063636363636
Cox5b	Cox5b	0.0211933333333333
Ccnt1	Ccnt1	0.0211892808945441
Mrpl11	Mrpl11	0.0211798006644518
Armc6	Armc6	0.021175233426704
Sdhd	Sdhd	0.0211697324414716
Timp3	Timp3	0.0211591598915989
Nhp2	Nhp2	0.021154991087344
BC055324	BC055324	0.0211368956247005
Strn3	Strn3	0.0210898049319102
Cwc15	Cwc15	0.0210767495854063
Clip3	Clip3	0.0210505215419501
Sirt6	Sirt6	0.0210222868217054
Gdi2	Gdi2	0.021017316017316
Gpm6b	Gpm6b	0.0210121212121212
Txnl1	Txnl1	0.0209984052375357
Eif3d	Eif3d	0.0209915834059542
X2700060E02Rik	X2700060E02Rik	0.020991166700794
Mrpl21	Mrpl21	0.0209597918989223
Arpc5l	Arpc5l	0.020927027027027
X9830001H06Rik	X9830001H06Rik	0.020920909757887
Fert2	Fert2	0.0209095607235142
X2700062C07Rik	X2700062C07Rik	0.020904329004329
Ctdsp2	Ctdsp2	0.020886862546437
C130071C03Rik	C130071C03Rik	0.02088
Smox	Smox	0.0208783216783217
Prrc2b	Prrc2b	0.0208666666666667
Akna	Akna	0.0208410974529644
Commd6	Commd6	0.0208316781257958
Ccnf	Ccnf	0.0208126712905547
Nxt2	Nxt2	0.0208
Ltn1	Ltn1	0.0207857142857143
Id1	Id1	0.0207384126984127
Inpp5f	Inpp5f	0.0207272727272727
Arhgef2	Arhgef2	0.0206965034965035
Elof1	Elof1	0.0206914285714286
Aplp2	Aplp2	0.0206673114119923
Gkap1	Gkap1	0.0206566940607332
R3hdm2	R3hdm2	0.0206519633398028
Ttf2	Ttf2	0.0206511927788524
Lamtor3	Lamtor3	0.020638209906036
Pde3b	Pde3b	0.0206281732205077
Mtmr4	Mtmr4	0.020625805085867
Eml4	Eml4	0.0206156028368794
Neto2	Neto2	0.0206078431372549
Stx12	Stx12	0.0206074074074074
Entpd5	Entpd5	0.0205832565284178
Cuedc1	Cuedc1	0.0205668997668998
Pnrc1	Pnrc1	0.0205625636418089
Mbd1	Mbd1	0.0205524926686217
Eif4e	Eif4e	0.0205278592375366
Fus	Fus	0.0205203873759367
Chd8	Chd8	0.0205136778115502
Rtn3	Rtn3	0.0205021680216802
Txn1	Txn1	0.0204967967967968
Kdm2a	Kdm2a	0.0204835059346479
Zfp57	Zfp57	0.0204707810469101
Kansl3	Kansl3	0.0204525803993499
Smc1a	Smc1a	0.020451282051282
Tgif2	Tgif2	0.020441859495518
Bcl2	Bcl2	0.0204371851059158
Psme4	Psme4	0.0204351724137931
Eif3g	Eif3g	0.0204171122994652
Bod1l	Bod1l	0.0204106483554759
Arl8a	Arl8a	0.0204053277876807
Fem1c	Fem1c	0.0204049751243781
Ttc14	Ttc14	0.0203859649122807
Fcf1	Fcf1	0.020381511983951
Ptbp3	Ptbp3	0.0203581046270133
Dtna	Dtna	0.020353908231957
Anln	Anln	0.0203524863236831
X2310008H09Rik	X2310008H09Rik	0.0203521072796935
Uba1	Uba1	0.0203394461859979
Tspan12	Tspan12	0.0203348045587135
Slc39a12	Slc39a12	0.0203001341381623
Lifr	Lifr	0.0202970189701897
Naa16	Naa16	0.0202906602254428
Nufip2	Nufip2	0.0202864145658263
Pak3	Pak3	0.0202481962481962
Higd2a	Higd2a	0.0202447417316983
Hdlbp	Hdlbp	0.020235016744372
Dleu2	Dleu2	0.0202290909090909
Setd8	Setd8	0.0202076923076923
Gng10	Gng10	0.020189531786528
Phb2	Phb2	0.0201894312583968
Dnaaf2	Dnaaf2	0.0201603619906915
Acot2	Acot2	0.020156862745098
X4833439L19Rik	X4833439L19Rik	0.0201509283819629
X4933431E20Rik	X4933431E20Rik	0.0200995926243568
Pou2f1	Pou2f1	0.0200918357248887
Nfx1	Nfx1	0.0200770760233918
Ankrd13c	Ankrd13c	0.0200390852390852
Dlgap1	Dlgap1	0.0200248662059188
Lsm14a	Lsm14a	0.0200210526315789
Zeb2	Zeb2	0.020007049152398
Gm6402	Gm6402	0.02
Rapgef2	Rapgef2	0.0199949874686717
Dck	Dck	0.01999065913371
Zfp318	Zfp318	0.0199875761973875
Rpl12	Rpl12	0.0199320910973085
Chchd4	Chchd4	0.0199293083037375
Fat1	Fat1	0.0199166666666667
Vps4a	Vps4a	0.0198912280701754
Add3	Add3	0.0198804575541418
Trim27	Trim27	0.019847992259313
H2.D1	H2.D1	0.0198476270651373
Cyp2j6	Cyp2j6	0.0198207126207126
Zc3h12c	Zc3h12c	0.0198063501996543
Skp2	Skp2	0.0198018442622951
Nop16	Nop16	0.0198015873015873
Ccdc124	Ccdc124	0.0198005305039788
X2810459M11Rik	X2810459M11Rik	0.0197896348934085
Lysmd2	Lysmd2	0.0197885780885781
Med13	Med13	0.0197871212121212
Fth1	Fth1	0.0197629233511587
Tsc22d1	Tsc22d1	0.0197603174603175
Ilk	Ilk	0.0197395894428153
Dhx40	Dhx40	0.0197308691308691
Pcbp2	Pcbp2	0.0196932501834189
Dennd1a	Dennd1a	0.0196777056277056
Tcf25	Tcf25	0.0196507177033493
Odc1	Odc1	0.0196323604710701
Ddx5	Ddx5	0.0196282065942443
Paxbp1	Paxbp1	0.0196161758288543
Lyrm1	Lyrm1	0.0196157082748948
Thada	Thada	0.019606324709773
Zfp444	Zfp444	0.0195942028985507
Focad	Focad	0.0195694551694552
Tmem183a	Tmem183a	0.0195554300771692
Rasal2	Rasal2	0.0195201465201465
Prm1	Prm1	0.0195167676767677
Tbpl1	Tbpl1	0.0195102339181287
Isca2	Isca2	0.0194747967479675
Slc25a3	Slc25a3	0.0194638284901443
Bzw2	Bzw2	0.019416901158141
Mrps21	Mrps21	0.0194138888888889
Snrnp200	Snrnp200	0.0193930646013026
Osbpl9	Osbpl9	0.0193756293025261
Dnttip2	Dnttip2	0.0193729927313658
Zscan26	Zscan26	0.0193721433400947
Mrps36	Mrps36	0.0193705527722238
Stxbp1	Stxbp1	0.0193671487199531
Trip11	Trip11	0.0193610101010101
Psmb7	Psmb7	0.0193444444444444
Bcl11b	Bcl11b	0.0193394501417588
Fam50a	Fam50a	0.0192684906556858
Plp2	Plp2	0.0192403343782654
Fam104a	Fam104a	0.0192393509127789
Ppp2r5e	Ppp2r5e	0.019237589300717
Gpx4	Gpx4	0.0192290322580645
Magi1	Magi1	0.0192238607270865
Atp8a1	Atp8a1	0.01921915710151
Prmt1	Prmt1	0.0192107843137255
Hadha	Hadha	0.0192102564102564
Rab31	Rab31	0.0192061332192269
Pole	Pole	0.0191724112498163
Tmem63b	Tmem63b	0.0191666666666667
Angel2	Angel2	0.0191419457735247
Mpzl1	Mpzl1	0.0191283846872082
Nmral1	Nmral1	0.0191165158371041
Etf1	Etf1	0.0190870588235294
Ddost	Ddost	0.019057486631016
Atp1b3	Atp1b3	0.0190487483530962
Zfp142	Zfp142	0.0190469696969697
Taf1b	Taf1b	0.0190350877192983
Rpa3	Rpa3	0.0190333333333333
Med28	Med28	0.0190322775263952
Usp5	Usp5	0.0190280213903743
Sod2	Sod2	0.0190114174324701
Hook3	Hook3	0.0190066788099575
Lrrc59	Lrrc59	0.0189501165501165
Tmtc3	Tmtc3	0.0189113924050633
Gstt1	Gstt1	0.0188561660561661
Syne1	Syne1	0.018849169435216
Mrps9	Mrps9	0.0188479486512273
Tamm41	Tamm41	0.0188423555169194
Arih1	Arih1	0.0188373158699874
Pptc7	Pptc7	0.0188262474367737
Psmd8	Psmd8	0.018817479386496
Mfap1b	Mfap1b	0.0188166666666667
X4833420G17Rik	X4833420G17Rik	0.0187415873015873
Gcn1l1	Gcn1l1	0.0187034723588432
Arid1b	Arid1b	0.0187028571428571
Ap2b1	Ap2b1	0.0186564488143436
Parn	Parn	0.0186381766381766
Sos1	Sos1	0.0186216318785579
Acyp2	Acyp2	0.0186203703703704
Bcr	Bcr	0.0186011964107677
Stk25	Stk25	0.0185587301587302
Polr2b	Polr2b	0.0185540404040404
Arl6ip1	Arl6ip1	0.0185424836601307
Tyms.ps	Tyms.ps	0.018520979020979
Ndufs8	Ndufs8	0.0185180587833219
Khdrbs3	Khdrbs3	0.0185080586080586
Uqcrb	Uqcrb	0.0185078335373317
Cdc42se2	Cdc42se2	0.0184784053156146
Dld	Dld	0.0184761904761905
Morc2a	Morc2a	0.0184745920745921
Las1l	Las1l	0.0184740628653965
Vprbp	Vprbp	0.0184660482374768
Nop10	Nop10	0.0184640324214792
Scd2	Scd2	0.0184615384615385
Gm15800	Gm15800	0.0184253846153846
Ercc6	Ercc6	0.0184214470284238
Ccdc132	Ccdc132	0.0184182336182336
Pcif1	Pcif1	0.01841712998713
Btbd10	Btbd10	0.0183800301148127
Cenpw	Cenpw	0.0183674677390478
